Time(ms),distanceDAM_RTState(m),RedLat(degree),RedLon(degree),RedAlt(m),RedYaw(degree),RedPitch(degree),RedRoll(degree),RedSpeedAir(km/h),RedFlyOverLoad,MissileLat(degree),MissileLon(degree),MissileAlt(m),MissileYaw(degree),MissilePitch(degree),MissileRoll(degree),MissileSpeedAir(km/h),MissileType,RedFlyOverLoadX,RedFlyOverLoadY,RedFlyOverLoadZ,distanceFF(m),AA,AA,AA,AA,RedPlatAttackAngle(degree),RedFlySideslipAng(degree),strickenFlag,damageFlag,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,synAngRat(degree/s),thetaAngRat(degree/s),phiAngRat(degree/s),synAng_Acc(degree/s^2),thetaAng_Acc(degree/s^2),phiAng_Acc(degree/s^2),PlatOverLoadX,PlatOverLoadY,PlatOverLoadZ,coeT,AA,AA,ViewValid,TrackingState,HitState,OPDrms,AA,AA,TargetLatFake(degree),TargetLonFake(degree),TargetAltFake(m),ladarType
108620,15117.187721622,40.037657339,99.997103796,11202.054281269,350.960636702,7.567795878,-20.477840824,33.300990604,0.833,40.172940343,99.989982,9832.190791485,180.048,-0.121,-0.007,33.487131434,0,0.036775393,0.056471863,0.830316726,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.036775393,0.056471863,0.830316726,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173618677,99.990305959,9810.635761606,2
108636.666666667,15116.033497964,40.037662855,99.997102597,11202.1299361,350.959596644,7.566596644,-20.478161342,37.626379286,0.833,40.172935387,99.989982,9832.171195281,180.048,-0.121,-0.007,33.48882271,0,0.037116544,0.056474925,0.830191212,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.037116544,0.056474925,0.830191212,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173613663,99.99030593,9810.616467684,2
108653.333333333,15114.896875441,40.037668372,99.997101397,11202.205590932,350.958397411,7.565397411,-20.478641036,37.626103159,0.833,40.17293059,99.989982,9832.15175475,180.048,-0.121,-0.007,33.490513987,0,0.037391097,0.056477971,0.830066972,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.037391097,0.056477971,0.830066972,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173608648,99.990305902,9810.597328641,2
108670,15113.760255741,40.037673888,99.997100198,11202.281245763,350.957198178,7.564198178,-20.479120729,37.625827032,0.833,40.172925793,99.989982,9832.132314219,180.048,-0.121,-0.007,33.492205264,0,0.037665649,0.056481017,0.829942731,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.037665649,0.056481017,0.829942731,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173603633,99.990305873,9810.578189597,2
108686.666666667,15112.623638865,40.037679405,99.997098999,11202.356900594,350.955998944,7.562998944,-20.479600422,37.625550905,0.833,40.172920996,99.989982,9832.112873688,180.048,-0.121,-0.007,33.493896541,0,0.037940202,0.056484063,0.829818491,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.037940202,0.056484063,0.829818491,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173598618,99.990305844,9810.559050553,2
108703.333333333,15111.482596088,40.037684921,99.9970978,11202.432555426,350.954839769,7.561839769,-20.480080116,37.625263249,0.832959942,40.172916159,99.989982,9832.09339398,180.048,-0.120959942,-0.007,33.495587817,0,0.037989041,0.056487105,0.82969413,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.037989041,0.056487105,0.82969413,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173593602,99.990305815,9810.539871812,2
108720,15110.319467813,40.037690438,99.9970966,11202.508210257,350.953880382,7.560880382,-20.480559809,37.624918091,0.832720096,40.172911122,99.989982,9832.073718879,180.048,-0.120720096,-0.007,33.497279094,0,0.036912129,0.056490127,0.82956917,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.036912129,0.056490127,0.82956917,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173588587,99.990305786,9810.52049508,2
108736.666666667,15109.156342428,40.037695954,99.997095401,11202.583865089,350.952920996,7.559920996,-20.481039502,37.624572932,0.832480249,40.172906085,99.989982,9832.054043778,180.048,-0.120480249,-0.007,33.498970371,0,0.035835218,0.056493149,0.82944421,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.035835218,0.056493149,0.82944421,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173583572,99.990305758,9810.501118348,2
108753.333333333,15107.993219933,40.037701471,99.997094202,11202.65951992,350.951961609,7.558961609,-20.481519196,37.624227774,0.832240402,40.172901048,99.989982,9832.034368677,180.048,-0.120240402,-0.007,33.500661648,0,0.034758306,0.056496171,0.82931925,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.034758306,0.056496171,0.82931925,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173578557,99.990305729,9810.481741617,2
108770,15106.830100329,40.037706987,99.997093003,11202.735174751,350.951002222,7.558002222,-20.481998889,37.623882615,0.832000556,40.172896012,99.989982,9832.014693576,180.048,-0.120000556,-0.007,33.502352924,0,0.033681395,0.056499193,0.829194289,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.033681395,0.056499193,0.829194289,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173573542,99.9903057,9810.462364885,2
108786.666666667,15105.666983593,40.037712504,99.997091804,11202.810829583,350.949803545,7.556803545,-20.482239291,31.121592186,0.831760709,40.172890975,99.989982,9831.995018714,180.048,-0.12,-0.007,33.504044201,0,0.033315321,0.056502191,0.829070047,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.033315321,0.056502191,0.829070047,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173568524,99.990305669,9810.442986956,2
108803.333333333,15104.50386975,40.03771802,99.997090604,11202.886484414,350.948604311,7.555604311,-20.482479138,24.604205529,0.831520862,40.172885938,99.989982,9831.975343853,180.048,-0.12,-0.007,33.505735478,0,0.032950898,0.056505189,0.828945807,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032950898,0.056505189,0.828945807,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173563506,99.990305638,9810.423609025,2
108820,15103.3407588,40.037723537,99.997089405,11202.962139246,350.947405078,7.554405078,-20.482718984,18.086818872,0.831281016,40.172880901,99.989982,9831.955668992,180.048,-0.12,-0.007,33.507426755,0,0.032586475,0.056508187,0.828821566,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032586475,0.056508187,0.828821566,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173558489,99.990305607,9810.404231094,2
108836.666666667,15102.177650742,40.037729053,99.997088206,11203.037794077,350.946205845,7.553205845,-20.482958831,11.569432215,0.831041169,40.172875865,99.989982,9831.93599413,180.048,-0.12,-0.007,33.509118031,0,0.032222052,0.056511185,0.828697326,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032222052,0.056511185,0.828697326,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173553471,99.990305575,9810.384853163,2
108853.333333333,15101.014510275,40.03773457,99.997087007,11203.113254204,350.945205289,7.552006611,-20.483397355,15.848924792,0.831,40.172870828,99.989982,9831.916513377,180.048,-0.12,-0.007,33.510809308,0,0.03217303,0.056514124,0.828568714,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.03217303,0.056514124,0.828568714,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173548454,99.990305546,9810.36566934,2
108870,15099.851365375,40.037740086,99.997085807,11203.188673986,350.944245903,7.550807378,-20.483877049,22.365690164,0.831,40.172865791,99.989982,9831.897072846,180.048,-0.12,-0.007,33.512500585,0,0.032189364,0.05651705,0.828439197,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032189364,0.05651705,0.828439197,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173543436,99.990305517,9810.346525739,2
108886.666666667,15098.688223357,40.037745603,99.997084608,11203.264093767,350.943286516,7.549608145,-20.484356742,28.882455536,0.831,40.172860754,99.989982,9831.877632315,180.048,-0.12,-0.007,33.514191861,0,0.032205697,0.056519976,0.82830968,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032205697,0.056519976,0.82830968,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173538418,99.990305489,9810.327382139,2
108903.333333333,15097.525084224,40.037751119,99.997083409,11203.339513549,350.942327129,7.548408912,-20.484836435,35.399220907,0.831,40.172855717,99.989982,9831.858191784,180.048,-0.12,-0.007,33.515883138,0,0.032222031,0.056522902,0.828180162,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032222031,0.056522902,0.828180162,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173533401,99.99030546,9810.308238538,2
108920,15096.361962163,40.037756635,99.99708221,11203.414934911,350.941209678,7.547209678,-20.485316129,37.621064005,0.830841936,40.172850681,99.989982,9831.838596666,180.048,-0.12,-0.007,33.517597162,0,0.032237321,0.056525844,0.828053332,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032237321,0.056525844,0.828053332,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173528383,99.990305431,9810.288938295,2
108936.666666667,15095.198850333,40.037762152,99.99708101,11203.490357092,350.940010445,7.546010445,-20.485795822,37.620718846,0.830602089,40.172845644,99.989982,9831.818921565,180.048,-0.12,-0.007,33.519322954,0,0.032252072,0.056528794,0.827927893,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032252072,0.056528794,0.827927893,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173523366,99.990305402,9810.269557006,2
108953.333333333,15094.035741395,40.037767668,99.997079811,11203.565779272,350.938811212,7.544811212,-20.486275515,37.620373687,0.830362242,40.172840607,99.989982,9831.799246464,180.048,-0.12,-0.007,33.521048747,0,0.032266822,0.056531744,0.827802453,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032266822,0.056531744,0.827802453,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173518348,99.990305373,9810.250175717,2
108970,15092.87263535,40.037773185,99.997078612,11203.641201452,350.937611978,7.543611978,-20.486755209,37.620028529,0.830122396,40.17283557,99.989982,9831.779571363,180.048,-0.12,-0.007,33.522774539,0,0.032281573,0.056534695,0.827677013,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032281573,0.056534695,0.827677013,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173513331,99.990305345,9810.230794428,2
108986.666666667,15091.709122229,40.037778701,99.997077295,11203.716622457,350.936412745,7.542412745,-20.487117451,37.619700273,0.83,40.172830534,99.989982,9831.760011129,180.048,-0.12,-0.007,33.52448343,0,0.032294573,0.056537656,0.827555801,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032294573,0.056537656,0.827555801,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173508312,99.990305316,9810.211528007,2
109003.333333333,15090.545184902,40.037784218,99.997075856,11203.792042239,350.935213512,7.541213512,-20.487357298,37.61938963,0.83,40.172825497,99.989982,9831.740570598,180.048,-0.12,-0.007,33.526174707,0,0.03230575,0.05654063,0.827438996,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.03230575,0.05654063,0.827438996,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173503292,99.990305287,9810.192381288,2
109020,15089.381250641,40.037789734,99.997074417,11203.867462021,350.934014279,7.540014279,-20.487597144,37.619078987,0.83,40.17282046,99.989982,9831.721130067,180.048,-0.12,-0.007,33.527865983,0,0.032316927,0.056543605,0.827322191,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032316927,0.056543605,0.827322191,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173498272,99.990305258,9810.173234569,2
109036.666666667,15088.217319447,40.037795251,99.997072978,11203.942881802,350.932815045,7.538815045,-20.487836991,37.618768345,0.83,40.172815423,99.989982,9831.701689536,180.048,-0.12,-0.007,33.52955726,0,0.032328104,0.056546579,0.827205385,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032328104,0.056546579,0.827205385,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173493252,99.99030523,9810.15408785,2
109053.333333333,15087.053652498,40.037800767,99.997071616,11204.018301584,350.93169265,7.537615812,-20.488153675,35.530936907,0.829923162,40.172810386,99.989982,9831.682248928,180.048,-0.12,-0.007,33.531248537,0,0.032339419,0.056549545,0.827088811,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032339419,0.056549545,0.827088811,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173488232,99.9903052,9810.134940286,2
109070,15085.890542584,40.037806284,99.997070417,11204.093721366,350.930733263,7.536416579,-20.488633369,29.014482178,0.829683316,40.17280535,99.989982,9831.662808157,180.048,-0.12,-0.007,33.532939813,0,0.032351028,0.056552495,0.826972725,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032351028,0.056552495,0.826972725,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173483212,99.990305169,9810.115790929,2
109086.666666667,15084.72743556,40.0378118,99.997069217,11204.169141147,350.929773876,7.535217345,-20.489113062,22.498027449,0.829443469,40.172800313,99.989982,9831.643367386,180.048,-0.12,-0.007,33.53463109,0,0.032362636,0.056555445,0.826856639,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032362636,0.056555445,0.826856639,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173478192,99.990305138,9810.096641571,2
109103.333333333,15083.564331429,40.037817317,99.997068018,11204.244560929,350.92881449,7.534018112,-20.489592755,15.98157272,0.829203622,40.172795276,99.989982,9831.623926616,180.048,-0.12,-0.007,33.536322367,0,0.032374245,0.056558395,0.826740553,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032374245,0.056558395,0.826740553,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173473172,99.990305106,9810.077492214,2
109120,15082.401230209,40.037822833,99.997066819,11204.319945573,350.927818879,7.532818879,-20.490036224,11.433395009,0.829,40.172790239,99.989982,9831.60445049,180.048,-0.12,-0.007,33.538013644,0,0.032386223,0.056561338,0.826623924,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032386223,0.056561338,0.826623924,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173468151,99.990305076,9810.058307249,2
109136.666666667,15081.238131995,40.03782835,99.99706562,11204.395132703,350.926619646,7.531619646,-20.490276071,17.949228453,0.829,40.172785203,99.989982,9831.584775629,180.048,-0.12,-0.007,33.53970492,0,0.032400278,0.05656424,0.826504241,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032400278,0.05656424,0.826504241,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173463129,99.990305047,9810.038922122,2
109153.333333333,15080.075036673,40.037833866,99.99706442,11204.470319834,350.925420412,7.530420412,-20.490515918,24.465061897,0.829,40.172780166,99.989982,9831.565100767,180.048,-0.12,-0.007,33.541396197,0,0.032414333,0.056567143,0.826384557,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032414333,0.056567143,0.826384557,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173458107,99.990305018,9810.019536996,2
109170,15078.911944246,40.037839383,99.997063221,11204.545506964,350.924221179,7.529221179,-20.490755764,30.980895341,0.829,40.172775129,99.989982,9831.545425906,180.048,-0.12,-0.007,33.543087474,0,0.032428388,0.056570045,0.826264874,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032428388,0.056570045,0.826264874,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173453084,99.990304989,9810.000151869,2
109186.666666667,15077.748854714,40.037844899,99.997062022,11204.620694095,350.923021946,7.528021946,-20.490995611,37.496728784,0.829,40.172770092,99.989982,9831.525751045,180.048,-0.12,-0.007,33.544778751,0,0.032442443,0.056572947,0.82614519,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032442443,0.056572947,0.82614519,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173448062,99.990304961,9809.980766743,2
109203.333333333,15076.585767948,40.037850416,99.997060823,11204.696109619,350.92205817,7.526822712,-20.491470915,37.615628034,0.828764542,40.172765055,99.989982,9831.50630599,180.048,-0.12,-0.007,33.546470027,0,0.032456427,0.056575825,0.826026449,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032456427,0.056575825,0.826026449,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.17344304,99.990304932,9809.961609539,2
109220,15075.422684076,40.037855932,99.997059623,11204.771529401,350.921098783,7.525623479,-20.491950608,37.615282875,0.828524696,40.172760019,99.989982,9831.486865219,180.048,-0.12,-0.007,33.548161304,0,0.03247041,0.056578704,0.825907724,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.03247041,0.056578704,0.825907724,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173438017,99.990304903,9809.942456584,2
109236.666666667,15074.259603101,40.037861448,99.997058424,11204.846949182,350.920139397,7.524424246,-20.492430302,37.614937717,0.828284849,40.172754982,99.989982,9831.467424449,180.048,-0.12,-0.007,33.549852581,0,0.032484393,0.056581582,0.825789,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032484393,0.056581582,0.825789,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173432995,99.990304874,9809.92330363,2
109253.333333333,15073.096525024,40.037866965,99.997057225,11204.922368964,350.91918001,7.523225013,-20.492909995,37.614592558,0.828045003,40.172749945,99.989982,9831.447983678,180.048,-0.12,-0.007,33.551543858,0,0.032498376,0.05658446,0.825670276,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032498376,0.05658446,0.825670276,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173427972,99.990304845,9809.904150675,2
109270,15071.933432621,40.037872481,99.997056026,11204.997599747,350.918025779,7.522025779,-20.493194844,37.614275439,0.828,40.172744908,99.989982,9831.428542907,180.048,-0.12,-0.007,33.553235134,0,0.032510879,0.056587358,0.825555644,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032510879,0.056587358,0.825555644,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173422948,99.990304817,9809.884997135,2
109286.666666667,15070.770339134,40.037877998,99.997054827,11205.072786877,350.916826546,7.520826546,-20.493434691,37.613964797,0.828,40.172739871,99.989982,9831.409102136,180.048,-0.12,-0.007,33.554926411,0,0.032523039,0.05659026,0.825441957,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032523039,0.05659026,0.825441957,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173417923,99.990304788,9809.865843461,2
109303.333333333,15069.607248539,40.037883514,99.997053627,11205.147974007,350.915627313,7.519627313,-20.493674537,37.613654154,0.828,40.172734835,99.989982,9831.389661365,180.048,-0.12,-0.007,33.556617688,0,0.032535199,0.056593162,0.825328269,0,0.022005,0.022005,0.022005,0.022005,0,0,0,0,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.022005,0.000188232,0.077214698,-0.003091432,-0.000883157,0.000772278,-0.001053721,0.032535199,0.056593162,0.825328269,1,0.022005,0.022005,1,1,0,0.022005,0.022005,0.022005,40.173412898,99.990304759,9809.846689786,2
