schema_version,case_id,band,atmosphere_model,aerosol_model,humidity_profile,target_alt_km,visibility_km,solar_zenith_deg,direct_shortwave_solar_irradiance_W_m2,diffuse_shortwave_down_irradiance_W_m2,flux_direct_horizontal_qc_W_m2,irradiance_unit,spectral_range_um,response_mode,direct_source_field,diffuse_source_field,flux_direct_policy,raw_solar_unit,raw_flux_unit,conversion_method,source_case_ids,source_files,source_sha256
1,SWHEAT_P11_default_tar0.001_vis6_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,default,0.001,6,20,458.564662292,538.660528476,394.861226839,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_default_tar0p001_vis6_sza20;SWHEAT_P11_flux_default_tar0p001_vis6_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_default_tar0p001_vis6_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_default_tar0p001_vis6_sza20\spectral_flux.flx,977cc460aee8e2670e56063a6520f95d43e2b74214c3d66f8e7d7becf8554945;dde493dd7fc39cb34e16f0a518e80757aa1949416ba91073e1a4dad94d09e77b
1,SWHEAT_P11_default_tar0.001_vis6_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,default,0.001,6,45,354.578718019,406.7731982,218.42887996,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_default_tar0p001_vis6_sza45;SWHEAT_P11_flux_default_tar0p001_vis6_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_default_tar0p001_vis6_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_default_tar0p001_vis6_sza45\spectral_flux.flx,122cf89f43d18fed7910b1512aa22400b558499577d7edb067d31dcdcac7593b;61e6e1ff1f2cbcd146a5e09b1af103d96364a488db5465b329be683a5de70e73
1,SWHEAT_P11_default_tar0.001_vis6_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,default,0.001,6,70,142.433631021,174.685829838,34.188504518,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_default_tar0p001_vis6_sza70;SWHEAT_P11_flux_default_tar0p001_vis6_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_default_tar0p001_vis6_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_default_tar0p001_vis6_sza70\spectral_flux.flx,48602007b475f7a044e9de17ec42534a0fbaf8bd17cc67106ee660d29f7f0df7;a988e692549cb978faa1aa7cde620b74e7a5462692e8fa47182224e9466f2981
1,SWHEAT_P11_default_tar0.001_vis23_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,default,0.001,23,20,746.253501405,370.999789715,644.380920112,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_default_tar0p001_vis23_sza20;SWHEAT_P11_flux_default_tar0p001_vis23_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_default_tar0p001_vis23_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_default_tar0p001_vis23_sza20\spectral_flux.flx,beab39bb5aa6f8ef562bafafeab4dad95b42f865fc4f4f3b54362b40c9a39143;b975c082128a7a68a6ba13378a47c176e70ea6cd3bf8bdb52d4291534448e8e8
1,SWHEAT_P11_default_tar0.001_vis23_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,default,0.001,23,45,656.951286053,306.683556419,406.37339488,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_default_tar0p001_vis23_sza45;SWHEAT_P11_flux_default_tar0p001_vis23_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_default_tar0p001_vis23_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_default_tar0p001_vis23_sza45\spectral_flux.flx,af35d3e01cf4d71ade20bed12ce289ff95618ba1ae4b01bcd09a245271ec8f46;b7ca3ee68f8bedc478f880ea2f65dc6bd4e6a332d0cda3fe4a3fefdcc99127a9
1,SWHEAT_P11_default_tar0.001_vis23_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,default,0.001,23,70,408.207813134,170.046464098,99.0443982252,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_default_tar0p001_vis23_sza70;SWHEAT_P11_flux_default_tar0p001_vis23_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_default_tar0p001_vis23_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_default_tar0p001_vis23_sza70\spectral_flux.flx,eec0d012b9009aef8cbc98c33cb238ea0c48460e2919106d161ebd403f3df460;f6ae1ee829cdaffc6073e3056a2a7e59588b8fe9b951ad162726ef249f898f3b
1,SWHEAT_P11_default_tar1_vis6_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,default,1,6,20,753.272740535,390.377922567,650.775626013,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_default_tar1_vis6_sza20;SWHEAT_P11_flux_default_tar1_vis6_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_default_tar1_vis6_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_default_tar1_vis6_sza20\spectral_flux.flx,d527eafd63ba55b821e773f4b9f60e2350783e1553f3b6f9362c24b59d784696;aeeda9be3824ea61d081c4afc83f3c6b671794093cd1003d421382b8d3496f08
1,SWHEAT_P11_default_tar1_vis6_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,default,1,6,45,661.332787707,327.150129366,409.375917606,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_default_tar1_vis6_sza45;SWHEAT_P11_flux_default_tar1_vis6_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_default_tar1_vis6_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_default_tar1_vis6_sza45\spectral_flux.flx,3858815edd42a3439e92c62461606ef9c8513b60c7641747a05e63329adf6067;5e5fdd2622c45e55f36ee640e916f9f1699e459b7788a71377ae316fd2e5f4f9
1,SWHEAT_P11_default_tar1_vis6_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,default,1,6,70,405.678379343,182.877838226,98.5748770173,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_default_tar1_vis6_sza70;SWHEAT_P11_flux_default_tar1_vis6_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_default_tar1_vis6_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_default_tar1_vis6_sza70\spectral_flux.flx,d308516efd1ebab8a63118d8e602768f4e62c73110e3be1e7433e4994c3dc456;de7f3bf29936647cf35905c7b1a23b168748efdb72674737a1f7c98bd5d84277
1,SWHEAT_P11_default_tar1_vis23_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,default,1,23,20,856.20717833,321.800861131,739.813288382,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_default_tar1_vis23_sza20;SWHEAT_P11_flux_default_tar1_vis23_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_default_tar1_vis23_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_default_tar1_vis23_sza20\spectral_flux.flx,bf165d0866957c1e6cf7450308e1ffaeae1d1ad5d5e237658658df44e7c22300;3e974e0754f3f4b676ac46be8b77fec5e8e29be6865dc03ff555dc863d0527da
1,SWHEAT_P11_default_tar1_vis23_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,default,1,23,45,780.493611141,274.948207724,483.240606541,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_default_tar1_vis23_sza45;SWHEAT_P11_flux_default_tar1_vis23_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_default_tar1_vis23_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_default_tar1_vis23_sza45\spectral_flux.flx,dac83122b58b045c73763b5f11393f78069c0a7ec4a10e7c874b3fa309db92a7;d48ac09917cbcf9d224eb77d99dd3ffe7d8610dac219353e03a8fa33dad8e18a
1,SWHEAT_P11_default_tar1_vis23_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,default,1,23,70,551.415361715,167.179562514,134.072035498,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_default_tar1_vis23_sza70;SWHEAT_P11_flux_default_tar1_vis23_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_default_tar1_vis23_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_default_tar1_vis23_sza70\spectral_flux.flx,39d0ecce0aedf9f1c2fabdfbf946fd95084b0f8431e4ca7a63564eee18e9fa9c;b489ffcc9a0ee9446d35872d96be1a07239f7ade7fbf574b5cd887ee571a75aa
1,SWHEAT_P11_scaled_mls_surface_rh30_tar0.001_vis6_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh30,0.001,6,20,486.444254368,533.574478311,420.398122207,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh30_tar0p001_vis6_sza20;SWHEAT_P11_flux_rh30_tar0p001_vis6_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh30_tar0p001_vis6_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh30_tar0p001_vis6_sza20\spectral_flux.flx,bfd0e3657a05f93a2e32967c17eddf08761a7448eba29f2f5cbe61726bfe10ba;9e448cad5feb7ec2fdaa937d7853245adaaf86b12335e897bd53d5ae9b339a55
1,SWHEAT_P11_scaled_mls_surface_rh30_tar0.001_vis6_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh30,0.001,6,45,380.334873991,403.547822493,235.563010527,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh30_tar0p001_vis6_sza45;SWHEAT_P11_flux_rh30_tar0p001_vis6_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh30_tar0p001_vis6_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh30_tar0p001_vis6_sza45\spectral_flux.flx,99619f20bd0ecc4f2a07b3b36c8e4d4934044f254531549d7c6bf84eea71ef51;6a93f35ec143734a708b44de6b38b7b9c8f80bee390980e594feb63cfb18054f
1,SWHEAT_P11_scaled_mls_surface_rh30_tar0.001_vis6_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh30,0.001,6,70,158.857982667,175.348524092,38.67230615,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh30_tar0p001_vis6_sza70;SWHEAT_P11_flux_rh30_tar0p001_vis6_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh30_tar0p001_vis6_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh30_tar0p001_vis6_sza70\spectral_flux.flx,036a9a768bc9f9861e049ca8fc701a86d40da000750bafc48e3df7153541580e;dea08c6c5e18f3d3cbb9ad1c74cab8f7427506ede165d45c34957d5487b55e54
1,SWHEAT_P11_scaled_mls_surface_rh30_tar0.001_vis23_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh30,0.001,23,20,782.800603782,376.335321745,676.407044751,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh30_tar0p001_vis23_sza20;SWHEAT_P11_flux_rh30_tar0p001_vis23_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh30_tar0p001_vis23_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh30_tar0p001_vis23_sza20\spectral_flux.flx,c865725715fee2a5787e439c8c8272151537e47a2b70c1188545961133bc98e2;c4aadbf9354f82508b3bbef1d045ba339dbb8cd00fa715e30952e5c6325affac
1,SWHEAT_P11_scaled_mls_surface_rh30_tar0.001_vis23_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh30,0.001,23,45,693.946481472,311.744397121,429.688517547,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh30_tar0p001_vis23_sza45;SWHEAT_P11_flux_rh30_tar0p001_vis23_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh30_tar0p001_vis23_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh30_tar0p001_vis23_sza45\spectral_flux.flx,fca0cac15086a02e5579a4e5f9f641ad6d806fc1e62c0ffdd3e62296cd687b2c;64cc85882f921c915a12cf58b17ca021bcee62801e9320b97f02f39489d70b9b
1,SWHEAT_P11_scaled_mls_surface_rh30_tar0.001_vis23_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh30,0.001,23,70,442.155764243,174.59605803,107.571737655,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh30_tar0p001_vis23_sza70;SWHEAT_P11_flux_rh30_tar0p001_vis23_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh30_tar0p001_vis23_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh30_tar0p001_vis23_sza70\spectral_flux.flx,aa4b36549a8a5ff242bcf57c7412fb746263010e889addbcb9e9a79b4b9f4b50;0c6167a93aad0ed2264451e57fe154a080c963c9b9bf9d10886dc2c106dec829
1,SWHEAT_P11_scaled_mls_surface_rh30_tar1_vis6_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh30,1,6,20,784.647007832,395.670079879,678.008489146,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh30_tar1_vis6_sza20;SWHEAT_P11_flux_rh30_tar1_vis6_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh30_tar1_vis6_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh30_tar1_vis6_sza20\spectral_flux.flx,2b186d5ada26529d338b60a21f444e32b20fb1bc921c5940b1f2024c80a8f203;2f6396c1d0bd6753a50b568d4377c809a2c59d1dc17ca38aab578b1c13789c6e
1,SWHEAT_P11_scaled_mls_surface_rh30_tar1_vis6_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh30,1,6,45,693.10963373,332.360327112,429.172835927,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh30_tar1_vis6_sza45;SWHEAT_P11_flux_rh30_tar1_vis6_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh30_tar1_vis6_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh30_tar1_vis6_sza45\spectral_flux.flx,4cab7452cfafe5a0d114c832ca51ff187b6bc838abd4c4a990049642b6d12e2a;f767a91040685d060959e087598aea28e5676ec930a090ed5e82a5d23a570f4b
1,SWHEAT_P11_scaled_mls_surface_rh30_tar1_vis6_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh30,1,6,70,435.104062505,187.626950764,105.813106976,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh30_tar1_vis6_sza70;SWHEAT_P11_flux_rh30_tar1_vis6_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh30_tar1_vis6_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh30_tar1_vis6_sza70\spectral_flux.flx,391894775e83371d7359650ae58226c3374d228ce169488f8cba42bcf7e9905f;fc8a4d377be280ab8186194f1348ba4715b32df2b06646e0b83e1af31f7c350f
1,SWHEAT_P11_scaled_mls_surface_rh30_tar1_vis23_sza20,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh30,1,23,20,889.727375058,327.938690082,768.821722732,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh30_tar1_vis23_sza20;SWHEAT_P11_flux_rh30_tar1_vis23_sza20,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh30_tar1_vis23_sza20\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh30_tar1_vis23_sza20\spectral_flux.flx,ff21fde74b5ffa3f42b8c09ce13b4aaba169341b858fc20183408114e2db8798;95ef23542c4c38e5d78515da3a03f1c47c425bd4eed51df79658552c17f66fa1
1,SWHEAT_P11_scaled_mls_surface_rh30_tar1_vis23_sza45,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh30,1,23,45,815.261946498,280.922595263,504.813441941,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh30_tar1_vis23_sza45;SWHEAT_P11_flux_rh30_tar1_vis23_sza45,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh30_tar1_vis23_sza45\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh30_tar1_vis23_sza45\spectral_flux.flx,6615a0b078832866d06bdf0429b7f0d443476a041b9735b6a0346ba497699ff2;dedbfe41c881a3fcda0302ccbc201b6f8000c27d58c48684253d054962842974
1,SWHEAT_P11_scaled_mls_surface_rh30_tar1_vis23_sza70,SOLAR_SHORTWAVE_0.30_2.50_UM,Mid-Latitude Summer,Rural,scaled_mls_surface_rh30,1,23,70,587.00652303,172.381474038,142.769215322,W/m^2,0.30-2.50,BroadbandIntegral,MODOUT2 SOL TR,.flx DOWNWARD,QC_only_not_added_to_diffuse,W/(cm^2 cm^-1),W/(cm^2 nm),SOL_TR pointwise native*1e8/lambda_um^2; FLX DOWNWARD pointwise native*1e7; wavelength-domain trapezoidal integral 0.30-2.50 um with exact interpolated endpoints,SWHEAT_P11_direct_rh30_tar1_vis23_sza70;SWHEAT_P11_flux_rh30_tar1_vis23_sza70,D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_direct_rh30_tar1_vis23_sza70\MODOUT2.txt;D:\HwaSimIR\logs\p11\modtran\solar_heating_ground_grid\SWHEAT_P11_flux_rh30_tar1_vis23_sza70\spectral_flux.flx,7ac1d5ae643e1cbdb06b35a2392afbfd13b4fddfa76c8486cd0d1201990717bd;5314d8a22ab22db72c31254a920310c85a2ac0d854de23c60012f54c047e2232
