Time(ms),distanceDAM_RTState(m),RedLat(degree),RedLon(degree),RedAlt(m),RedYaw(degree),RedPitch(degree),RedRoll(degree),RedSpeedAir(km/h),RedFlyOverLoad,MissileLat(degree),MissileLon(degree),MissileAlt(m),MissileYaw(degree),MissilePitch(degree),MissileRoll(degree),MissileSpeedAir(km/h),MissileType,RedFlyOverLoadX,RedFlyOverLoadY,RedFlyOverLoadZ,distanceFF(m),AA,AA,AA,AA,RedPlatAttackAngle(degree),RedFlySideslipAng(degree),strickenFlag,damageFlag,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,synAngRat(degree/s),thetaAngRat(degree/s),phiAngRat(degree/s),synAng_Acc(degree/s^2),thetaAng_Acc(degree/s^2),phiAng_Acc(degree/s^2),PlatOverLoadX,PlatOverLoadY,PlatOverLoadZ,coeT,AA,AA,ViewValid,TrackingState,HitState,OPDrms,AA,AA,TargetLatFake(degree),TargetLonFake(degree),TargetAltFake(m),ladarType
6300,19512.853,40.015472,99.999915,11011.4502,358.943,2.248,-21.093,270.751,1.232,40.190484,99.989997,9933.493164,180.017,-0.252,-0.026,185.058,0,-0.00914877,0.0605853,1.23014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00914877,0.0605853,1.23014,1,0,0,0,0,0,0,0,0,40.19081763,99.99020987,9922.789117,2
6310,19508.324,40.015497,99.999914,11011.50391,358.932,2.262,-21.088,270.746,1.237,40.190467,99.989997,9933.359375,180.017,-0.252,-0.026,185.111,0,-0.00914064,0.0605754,1.23524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00914064,0.0605754,1.23524,1,0,0,0,0,0,0,0,0,40.19080104,99.99020979,9922.654707,2
6320,19503.795,40.015521,99.999914,11011.55859,358.92,2.276,-21.083,270.741,1.242,40.19045,99.989997,9933.225586,180.017,-0.252,-0.026,185.164,0,-0.0112891,0.0605654,1.24033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112891,0.0605654,1.24033,1,0,0,0,0,0,0,0,0,40.19078445,99.99020971,9922.520283,2
6330,19499.265,40.015545,99.999913,11011.61231,358.908,2.29,-21.077,270.735,1.247,40.190434,99.989997,9933.09082,180.017,-0.252,-0.026,185.217,0,-0.0114479,0.0605564,1.24564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114479,0.0605564,1.24564,1,0,0,0,0,0,0,0,0,40.19076786,99.99020963,9922.384872,2
6340,19494.735,40.01557,99.999912,11011.66699,358.896,2.304,-21.072,270.73,1.252,40.190417,99.989997,9932.957031,180.017,-0.252,-0.026,185.271,0,-0.0115792,0.0605464,1.25083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115792,0.0605464,1.25083,1,0,0,0,0,0,0,0,0,40.19075125,99.99020955,9922.250426,2
6350,19490.205,40.015594,99.999911,11011.72168,358.885,2.318,-21.066,270.725,1.257,40.190401,99.989997,9932.823242,180.017,-0.251,-0.026,185.324,0,-0.0115954,0.0605346,1.25572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115954,0.0605346,1.25572,1,0,0,0,0,0,0,0,0,40.19073465,99.99020948,9922.115969,2
6360,19485.673,40.015618,99.99991,11011.77637,358.873,2.332,-21.06,270.72,1.262,40.190384,99.989997,9932.689453,180.018,-0.251,-0.026,185.377,0,-0.0100719,0.0605223,1.26057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100719,0.0605223,1.26057,1,0,0,0,0,0,0,0,0,40.19071804,99.9902094,9921.981502,2
6370,19481.142,40.015642,99.99991,11011.83106,358.861,2.346,-21.055,270.715,1.267,40.190367,99.989997,9932.555664,180.018,-0.251,-0.026,185.43,0,-0.00961419,0.0605105,1.26552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00961419,0.0605105,1.26552,1,0,0,0,0,0,0,0,0,40.19070142,99.99020932,9921.847026,2
6380,19476.61,40.015667,99.999909,11011.88672,358.85,2.36,-21.049,270.709,1.272,40.190351,99.989997,9932.421875,180.018,-0.251,-0.026,185.483,0,-0.00973327,0.0604984,1.27044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00973327,0.0604984,1.27044,1,0,0,0,0,0,0,0,0,40.1906848,99.99020924,9921.712539,2
6390,19472.078,40.015691,99.999908,11011.94238,358.838,2.374,-21.044,270.704,1.277,40.190334,99.989997,9932.288086,180.018,-0.251,-0.026,185.536,0,-0.00978296,0.0604849,1.27515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00978296,0.0604849,1.27515,1,0,0,0,0,0,0,0,0,40.19066817,99.99020916,9921.578042,2
6400,19467.545,40.015715,99.999907,11011.99805,358.826,2.388,-21.038,270.699,1.281,40.190318,99.989997,9932.154297,180.018,-0.251,-0.026,185.589,0,-0.00977811,0.0604702,1.27969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00977811,0.0604702,1.27969,1,0,0,0,0,0,0,0,0,40.19065154,99.99020908,9921.443538,2
6410,19463.011,40.01574,99.999907,11012.05371,358.815,2.402,-21.032,270.693,1.286,40.190301,99.989997,9932.020508,180.018,-0.25,-0.026,185.642,0,-0.00986533,0.0604562,1.28435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00986533,0.0604562,1.28435,1,0,0,0,0,0,0,0,0,40.19063491,99.990209,9921.309025,2
6420,19458.477,40.015764,99.999906,11012.10938,358.803,2.415,-21.027,270.688,1.29,40.190284,99.989997,9931.886719,180.018,-0.25,-0.026,185.695,0,-0.00835845,0.060442,1.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835845,0.060442,1.289,1,0,0,0,0,0,0,0,0,40.19061827,99.99020893,9921.174505,2
6430,19453.943,40.015788,99.999905,11012.16602,358.791,2.429,-21.021,270.683,1.295,40.190268,99.989997,9931.75293,180.018,-0.25,-0.026,185.748,0,-0.00679426,0.0604267,1.29349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00679426,0.0604267,1.29349,1,0,0,0,0,0,0,0,0,40.19060162,99.99020885,9921.039977,2
6440,19449.408,40.015813,99.999904,11012.22266,358.78,2.443,-21.015,270.678,1.299,40.190251,99.989997,9931.619141,180.018,-0.25,-0.026,185.801,0,-0.00555526,0.0604107,1.29786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00555526,0.0604107,1.29786,1,0,0,0,0,0,0,0,0,40.19058497,99.99020877,9920.905441,2
6450,19444.873,40.015837,99.999903,11012.2793,358.768,2.456,-21.01,270.673,1.304,40.190234,99.989997,9931.485352,180.018,-0.25,-0.026,185.854,0,-0.00469057,0.0603938,1.30209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00469057,0.0603938,1.30209,1,0,0,0,0,0,0,0,0,40.19056832,99.99020869,9920.770898,2
6460,19440.338,40.015861,99.999902,11012.33691,358.756,2.47,-21.004,270.668,1.308,40.190218,99.989997,9931.351563,180.018,-0.249,-0.026,185.907,0,-0.00479129,0.0603779,1.30649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479129,0.0603779,1.30649,1,0,0,0,0,0,0,0,0,40.19055166,99.99020861,9920.636349,2
6470,19435.801,40.015885,99.999902,11012.39356,358.745,2.484,-20.998,270.664,1.312,40.190201,99.989997,9931.21875,180.018,-0.249,-0.026,185.96,0,-0.00327746,0.0603618,1.3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327746,0.0603618,1.3109,1,0,0,0,0,0,0,0,0,40.19053499,99.99020853,9920.502773,2
6480,19431.265,40.01591,99.999901,11012.45117,358.733,2.497,-20.992,270.659,1.316,40.190184,99.989997,9931.084961,180.018,-0.249,-0.026,186.013,0,-0.00162245,0.0603438,1.31498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00162245,0.0603438,1.31498,1,0,0,0,0,0,0,0,0,40.19051833,99.99020845,9920.368212,2
6490,19426.728,40.015934,99.9999,11012.50879,358.722,2.511,-20.986,270.654,1.32,40.190168,99.989997,9930.951172,180.018,-0.249,-0.026,186.066,0,-0.000134845,0.0603257,1.31903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000134845,0.0603257,1.31903,1,0,0,0,0,0,0,0,0,40.19050165,99.99020837,9920.233647,2
6500,19422.19,40.015958,99.999899,11012.56738,358.71,2.524,-20.981,270.65,1.325,40.190151,99.989997,9930.818359,180.018,-0.249,-0.026,186.119,0,0.000950232,0.0603081,1.32319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000950232,0.0603081,1.32319,1,0,0,0,0,0,0,0,0,40.19048497,99.99020829,9920.100053,2
6510,19417.652,40.015983,99.999898,11012.625,358.698,2.537,-20.975,270.644,1.329,40.190134,99.989997,9930.68457,180.018,-0.249,-0.026,186.172,0,-0.00411008,0.0602902,1.32731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00411008,0.0602902,1.32731,1,0,0,0,0,0,0,0,0,40.19046829,99.99020821,9919.965479,2
6520,19413.114,40.016007,99.999897,11012.68359,358.687,2.551,-20.969,270.638,1.333,40.190118,99.989997,9930.550781,180.018,-0.248,-0.026,186.225,0,-0.00891398,0.0602711,1.33124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00891398,0.0602711,1.33124,1,0,0,0,0,0,0,0,0,40.1904516,99.99020814,9919.830899,2
6530,19408.575,40.016031,99.999897,11012.74316,358.675,2.564,-20.963,270.632,1.336,40.190101,99.989997,9930.417969,180.018,-0.248,-0.026,186.278,0,-0.0122785,0.0602509,1.33498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122785,0.0602509,1.33498,1,0,0,0,0,0,0,0,0,40.19043491,99.99020806,9919.697292,2
6540,19404.036,40.016055,99.999896,11012.80176,358.664,2.578,-20.958,270.626,1.34,40.190084,99.989997,9930.28418,180.018,-0.248,-0.026,186.331,0,-0.0125447,0.0602308,1.33874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125447,0.0602308,1.33874,1,0,0,0,0,0,0,0,0,40.19041821,99.99020798,9919.562706,2
6550,19399.496,40.01608,99.999895,11012.86133,358.652,2.591,-20.952,270.62,1.344,40.190068,99.989997,9930.151367,180.018,-0.248,-0.026,186.384,0,-0.0126534,0.0602118,1.34269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126534,0.0602118,1.34269,1,0,0,0,0,0,0,0,0,40.19040151,99.9902079,9919.429093,2
6560,19394.956,40.016104,99.999894,11012.9209,358.641,2.604,-20.946,270.614,1.348,40.190051,99.989997,9930.017578,180.018,-0.248,-0.026,186.437,0,-0.0127236,0.0601921,1.34653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127236,0.0601921,1.34653,1,0,0,0,0,0,0,0,0,40.1903848,99.99020782,9919.2945,2
6570,19390.415,40.016128,99.999893,11012.98047,358.629,2.617,-20.94,270.608,1.352,40.190034,99.989997,9929.884766,180.018,-0.247,-0.026,186.49,0,-0.0126938,0.0601708,1.35011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126938,0.0601708,1.35011,1,0,0,0,0,0,0,0,0,40.19036809,99.99020774,9919.160883,2
6580,19385.874,40.016153,99.999892,11013.04102,358.618,2.631,-20.934,270.601,1.355,40.190017,99.989997,9929.751953,180.018,-0.247,-0.026,186.543,0,-0.0125514,0.0601478,1.35338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125514,0.0601478,1.35338,1,0,0,0,0,0,0,0,0,40.19035137,99.99020766,9919.027263,2
6590,19381.332,40.016177,99.999891,11013.10156,358.606,2.644,-20.928,270.595,1.358,40.190001,99.989997,9929.618164,180.018,-0.247,-0.026,186.596,0,-0.0126433,0.0601275,1.35708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126433,0.0601275,1.35708,1,0,0,0,0,0,0,0,0,40.19033465,99.99020758,9918.892662,2
6600,19376.79,40.016201,99.99989,11013.16211,358.595,2.657,-20.923,270.589,1.362,40.189984,99.989997,9929.485352,180.018,-0.247,-0.026,186.649,0,-0.012845,0.0601082,1.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012845,0.0601082,1.361,1,0,0,0,0,0,0,0,0,40.19031792,99.9902075,9918.759038,2
6610,19372.248,40.016225,99.99989,11013.22363,358.583,2.67,-20.917,270.582,1.366,40.189967,99.989997,9929.352539,180.018,-0.247,-0.026,186.702,0,-0.012843,0.0600862,1.36445,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.012843,0.0600862,1.36445,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19030119,99.99020742,9918.625412,2
6620,19367.705,40.01625,99.999889,11013.28516,358.572,2.683,-20.911,270.576,1.369,40.189951,99.989997,9929.219727,180.018,-0.247,-0.026,186.755,0,-0.0111197,0.0600624,1.36759,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0111197,0.0600624,1.36759,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19028446,99.99020734,9918.491786,2
6630,19363.162,40.016274,99.999888,11013.34668,358.56,2.696,-20.905,270.57,1.372,40.189934,99.989997,9929.085938,180.018,-0.246,-0.026,186.808,0,-0.00940408,0.0600386,1.37069,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.00940408,0.0600386,1.37069,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19026771,99.99020726,9918.35718,2
6640,19358.618,40.016298,99.999887,11013.4082,358.549,2.709,-20.899,270.564,1.376,40.189917,99.989997,9928.953125,180.018,-0.246,-0.026,186.861,0,-0.00790071,0.0600173,1.37421,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.00790071,0.0600173,1.37421,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19025097,99.99020718,9918.223553,2
6650,19354.074,40.016323,99.999886,11013.4707,358.537,2.722,-20.894,270.559,1.379,40.1899,99.989997,9928.820313,180.018,-0.246,-0.026,186.914,0,-0.00648829,0.059997,1.37791,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.00648829,0.059997,1.37791,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19023422,99.9902071,9918.089925,2
6660,19349.529,40.016347,99.999885,11013.5332,358.526,2.735,-20.888,270.553,1.382,40.189884,99.989997,9928.6875,180.018,-0.246,-0.026,186.967,0,-0.0048342,0.0599737,1.38111,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0048342,0.0599737,1.38111,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19021746,99.99020702,9917.956296,2
6670,19344.984,40.016371,99.999884,11013.5957,358.515,2.748,-20.882,270.546,1.385,40.189867,99.989997,9928.554688,180.018,-0.246,-0.026,187.02,0,-0.00959209,0.0599488,1.38399,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.00959209,0.0599488,1.38399,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.1902007,99.99020694,9917.82267,2
6680,19340.438,40.016395,99.999883,11013.65918,358.503,2.761,-20.876,270.54,1.388,40.18985,99.989997,9928.421875,180.018,-0.245,-0.026,187.073,0,-0.0126781,0.0599239,1.38686,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0126781,0.0599239,1.38686,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19018394,99.99020686,9917.689042,2
6690,19335.892,40.01642,99.999882,11013.72266,358.492,2.774,-20.87,270.533,1.392,40.189833,99.989997,9928.289063,180.018,-0.245,-0.026,187.125,0,-0.0128798,0.0599026,1.39035,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0128798,0.0599026,1.39035,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19016717,99.99020678,9917.555415,2
6700,19331.346,40.016444,99.999881,11013.78711,358.48,2.787,-20.865,270.526,1.395,40.189816,99.989997,9928.15625,180.018,-0.245,-0.026,187.178,0,-0.0129064,0.0598791,1.39345,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0129064,0.0598791,1.39345,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19015039,99.9902067,9917.421788,2
6710,19326.799,40.016468,99.99988,11013.85059,358.469,2.8,-20.859,270.52,1.398,40.1898,99.989997,9928.024414,180.019,-0.245,-0.026,187.231,0,-0.0128491,0.0598544,1.39633,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0128491,0.0598544,1.39633,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19013361,99.99020662,9917.289143,2
6720,19322.252,40.016493,99.999879,11013.91504,358.458,2.812,-20.853,270.513,1.401,40.189783,99.989997,9927.891602,180.019,-0.245,-0.026,187.284,0,-0.0112825,0.05983,1.39926,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0112825,0.05983,1.39926,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19011683,99.99020654,9917.155521,2
6730,19317.704,40.016517,99.999878,11013.98047,358.446,2.825,-20.847,270.507,1.403,40.189766,99.989997,9927.758789,180.019,-0.245,-0.026,187.337,0,-0.0104964,0.0598029,1.40168,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0104964,0.0598029,1.40168,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19010004,99.99020646,9917.021898,2
6740,19313.156,40.016541,99.999878,11014.04492,358.435,2.838,-20.842,270.5,1.406,40.189749,99.989997,9927.625977,180.019,-0.244,-0.026,187.39,0,-0.0104094,0.0597773,1.4043,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0104094,0.0597773,1.4043,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19008325,99.99020639,9916.888279,2
6750,19308.607,40.016565,99.999877,11014.11133,358.424,2.851,-20.836,270.493,1.409,40.189733,99.989997,9927.494141,180.019,-0.244,-0.026,187.443,0,-0.0108231,0.0597578,1.40796,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0108231,0.0597578,1.40796,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19006645,99.99020631,9916.755638,2
6760,19304.058,40.01659,99.999876,11014.17676,358.412,2.863,-20.83,270.487,1.412,40.189716,99.989997,9927.361328,180.019,-0.244,-0.026,187.496,0,-0.0109816,0.059735,1.4111,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0109816,0.059735,1.4111,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19004965,99.99020623,9916.622024,2
6770,19299.509,40.016614,99.999875,11014.24316,358.401,2.876,-20.825,270.48,1.413,40.189699,99.989997,9927.228516,180.019,-0.244,-0.026,187.549,0,-0.0101895,0.0597003,1.41215,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0101895,0.0597003,1.41215,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19003284,99.99020615,9916.488411,2
6780,19294.959,40.016638,99.999874,11014.30957,358.39,2.888,-20.819,270.474,1.416,40.189682,99.989997,9927.09668,180.019,-0.244,-0.026,187.601,0,-0.0101389,0.0596747,1.41462,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0101389,0.0596747,1.41462,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.19001602,99.99020607,9916.35578,2
6790,19290.408,40.016662,99.999873,11014.37598,358.378,2.901,-20.813,270.467,1.42,40.189665,99.989997,9926.963867,180.019,-0.243,-0.026,187.654,0,-0.0109509,0.0596596,1.41892,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0109509,0.0596596,1.41892,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.18999921,99.99020599,9916.222173,2
6800,19285.857,40.016687,99.999872,11014.44336,358.367,2.914,-20.808,270.46,1.423,40.189649,99.989997,9926.832031,180.019,-0.243,-0.026,187.707,0,-0.0111479,0.0596368,1.42201,0,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0.0364103,0,0,0,0,0,0,-0.0111479,0.0596368,1.42201,1,0.0364103,0.0364103,1,0,0,0.0364103,0.0364103,0.0364103,40.18998238,99.99020591,9916.089547,2
6810,19281.306,40.016711,99.999871,11014.51074,358.356,2.926,-20.802,270.453,1.424,40.189632,99.989997,9926.699219,180.019,-0.243,-0.026,187.76,0,-0.0123287,0.0596,1.42261,0,0.0357568,0.0357568,0.0357568,0.0357568,0,0,0,0,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0,0,0,0,0,0,-0.0123287,0.0596,1.42261,1,0.0357568,0.0357568,1,0,0,0.0357568,0.0357568,0.0357568,40.18996556,99.99020583,9915.955947,2
6820,19276.755,40.016735,99.99987,11014.5791,358.345,2.939,-20.796,270.446,1.426,40.189615,99.989997,9926.567383,180.019,-0.243,-0.026,187.813,0,-0.0123164,0.0595745,1.42502,0,0.0357568,0.0357568,0.0357568,0.0357568,0,0,0,0,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0,0,0,0,0,0,-0.0123164,0.0595745,1.42502,1,0.0357568,0.0357568,1,0,0,0.0357568,0.0357568,0.0357568,40.18994872,99.99020575,9915.823327,2
6830,19272.203,40.01676,99.999869,11014.64746,358.333,2.951,-20.791,270.439,1.43,40.189598,99.989997,9926.435547,180.019,-0.243,-0.026,187.866,0,-0.0128527,0.0595555,1.42858,0,0.0357568,0.0357568,0.0357568,0.0357568,0,0,0,0,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0,0,0,0,0,0,-0.0128527,0.0595555,1.42858,1,0.0357568,0.0357568,1,0,0,0.0357568,0.0357568,0.0357568,40.18993189,99.99020567,9915.690712,2
6840,19267.65,40.016784,99.999868,11014.71582,358.322,2.963,-20.785,270.432,1.433,40.189581,99.989997,9926.302734,180.019,-0.242,-0.026,187.919,0,-0.0131251,0.0595333,1.43164,0,0.0357568,0.0357568,0.0357568,0.0357568,0,0,0,0,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0.0357568,0,0,0,0,0,0,-0.0131251,0.0595333,1.43164,1,0.0357568,0.0357568,1,0,0,0.0357568,0.0357568,0.0357568,40.18991505,99.99020559,9915.557123,2
